issn_buscado,openalex_id,works_count,cited_by_count,h_index,2yr_mean_citedness,is_in_openalex,error
0186-7202;0188-6916,,0,0,0,0.0,False,
2448-6779,S4210199750,52,18,2,0.0,True,
2448-6604,S4210196584,63,7,1,0.0,True,
2448-5365,S4210227982,44,8,2,0.0,True,
2594-1410,S4387283840,0,0,2,0.14285714285714285,True,
2954-4572,S4387285164,0,0,1,0.0,True,
2954-4440,S4387290341,0,0,2,0.13333333333333333,True,
2992-8230,,0,0,0,0.0,False,
2683-1864,,0,0,0,0.0,False,
2992-8311,S4404662746,0,0,0,0.0,True,
0185-092X;2395-8251,,0,0,0,0.0,False,
2992-6998,,0,0,0,0.0,False,
2448-5837,S4393917658,0,0,0,0.0,True,
2007-2627;2007-3666,,0,0,0,0.0,False,
1665-0514;2448-508X,,0,0,0,0.0,False,
2954-4610,S4387288427,0,0,0,0.0,True,
0188-4700,S4210205846,29,44,4,0.25,True,
2448-4784,,0,0,0,0.0,False,
2954-5021,,0,0,0,0.0,False,
2007-7343,S4404673863,0,0,1,0.25,True,
2007-5987,,0,0,0,0.0,False,
2448-4776,S4210177740,582,2816,21,0.14285714285714285,True,
2448-606X,,0,0,0,0.0,False,
2304-179X,S4210229330,79,242,3,0.0,True,
2683-2461,S4210182208,6,0,2,0.0,True,
0188-2546;2448-8216,,0,0,0,0.0,False,
1870-4042,S4404676761,0,0,1,0.0,True,
2007-2570,S4210168026,23,96,5,0.0,True,
0188-3313;2395-9886,,0,0,0,0.0,False,
2395-8057,S4210202957,73,97,4,0.0,True,
2448-4768,,0,0,0,0.0,False,
2007-526X,S4306526283,71,179,6,0.2222222222222222,True,
2594-2069,S4210207070,100,153,6,0.0,True,
2448-4741,S4210195467,92,58,3,0.0,True,
1665-4420,S4387284840,0,0,1,0.06666666666666667,True,
2992-7714,S4389157769,0,0,4,0.0,True,
2683-2372,,0,0,0,0.0,False,
1665-8906;2594-0279,,0,0,0,0.0,False,
2007-428X;2448-6132,,0,0,0,0.0,False,
2594-1992,S4210221280,41,28,3,0.13333333333333333,True,
2007-5375;2007-5383,,0,0,0,0.0,False,
2448-8941,,0,0,0,0.0,False,
2992-7005,S4389158258,0,0,1,0.0,True,
1870-8196,,0,0,0,0.0,False,
2395-9819,S4210213227,29,14,3,0.0,True,
1665-1677,,0,0,0,0.0,False,
1665-1324,S4306529987,367,54,3,0.0,True,
2007-8781;2594-0341,,0,0,0,0.0,False,
0187-4705,S4210193814,239,70,3,0.0,True,
1870-2333;2594-0686,,0,0,0,0.0,False,
2448-8801,,0,0,0,0.0,False,
2448-556X,,0,0,0,0.0,False,
1870-0284;2683-152X,,0,0,0,0.0,False,
2683-2429,,0,0,0,0.0,False,
2395-9622,,0,0,0,0.0,False,
2395-9495,S4210206688,135,76,4,0.05555555555555555,True,
2007-6045,,0,0,0,0.0,False,
1665-7470;2594-1801,,0,0,0,0.0,False,
2448-7708,,0,0,0,0.0,False,
2007-8250,S4210211295,80,33,2,0.0,True,
2683-2100,S4210211065,13,14,2,0.0,True,
0188-8056,S4210179683,34,4,1,0.0,True,
2395-7980,,0,0,0,0.0,False,
2448-4865,S2739462270,3749,3340,20,0.4,True,
0188-462X,,0,0,0,0.0,False,
2007-042X,,0,0,0,0.0,False,
2007-7823;2448-8607,,0,0,0,0.0,False,
1870-8137;2683-2240,,0,0,0,0.0,False,
1405-7867,,0,0,0,0.0,False,
2594-3014,,0,0,0,0.0,False,
2954-3525,,0,0,0,0.0,False,
2007-4379,S4393918044,0,0,0,0.0,True,
1028-5938,S4210226339,597,190,4,0.08064516129032258,True,
2007-2864,,0,0,0,0.0,False,
2007-1205,,0,0,0,0.0,False,
2594-1062,,0,0,0,0.0,False,
2395-9606,S4387278879,0,0,1,0.0,True,
2007-3429,S4387281428,0,0,2,0.2222222222222222,True,
2992-7838,,0,0,0,0.0,False,
2954-4556,S4387288224,0,0,1,0.05263157894736842,True,
1605-4806,S2737963936,4408,2769,12,0.18831168831168832,True,
2007-7319,,0,0,0,0.0,False,
2007-4484,S4210169804,283,1233,17,0.16666666666666666,True,
2395-8642,,0,0,0,0.0,False,
2448-5489;2683-3387,,0,0,0,0.0,False,
2448-8526,,0,0,0,0.0,False,
3061-7049,S4404677457,0,0,2,0.00510204081632653,True,
2504-8562,S4210179017,1327,3513,18,0.5964718853362734,True,
0128-1755,S4387278864,0,0,2,0.8333333333333334,True,
2773-5141,S4387283623,0,0,1,0.0,True,
2773-5303,S4393919560,0,0,1,0.0,True,
2229-838X;2600-7916,,0,0,0,0.0,False,
2756-8458,S4386872564,0,0,1,0.0,True,
0128-1844,,0,0,0,0.0,False,
2773-4773,S4386872563,0,0,1,0.0,True,
2773-5044,S4393919559,0,0,1,0.0,True,
2180-3242;2600-7959,,0,0,0,0.0,False,
2180-1363,S4210228226,434,3145,25,1.8434163701067616,True,
2289-392X,S4210228766,410,1670,13,0.16339869281045752,True,
1823-6138,,0,0,0,0.0,False,
2289-9944,,0,0,0,0.0,False,
0127-9696;2180-3722,,0,0,0,0.0,False,
2716-6406,S4210213288,22,47,3,0.3684210526315789,True,
2948-4383,S4387283461,0,0,7,0.43617021276595747,True,
2289-5981;2289-599X,,0,0,0,0.0,False,
2231-7007;2462-246X,,0,0,0,0.0,False,
1675-0306;2590-3829,,0,0,0,0.0,False,
2805-4741,,0,0,0,0.0,False,
2462-151X,S4220651889,280,634,9,0.7525252525252525,True,
2773-5184,,0,0,0,0.0,False,
2773-6385,S4393919561,0,0,0,0.0,True,
1823-6782;2682-8901,,0,0,0,0.0,False,
2600-9080,,0,0,0,0.0,False,
1823-4631;2735-2285,,0,0,0,0.0,False,
2600-7843,,0,0,0,0.0,False,
2229-8932;2600-7932,,0,0,0,0.0,False,
2600-7320,S4404676336,0,0,4,0.1643835616438356,True,
2716-6481,S4387279194,0,0,6,0.31386861313868614,True,
2990-9694,,0,0,0,0.0,False,
2773-4765,S4393919558,0,0,1,0.0,True,
2948-4049;2948-4057,,0,0,0,0.0,False,
0127-9319;0127-9386,,0,0,0,0.0,False,
2600-8173,S4210231649,339,217,5,0.16477272727272727,True,
2811-4469,,0,0,0,0.0,False,
2289-1315;2289-1323,,0,0,0,0.0,False,
0127-046X,S4210240469,254,186,5,0.18181818181818182,True,
2773-4781,S4386872562,0,0,2,0.15873015873015872,True,
2180-4508;2682-9347,,0,0,0,0.0,False,
2289-3210;2756-8997,,0,0,0,0.0,False,
2462-1064;2735-2234,,0,0,0,0.0,False,
2600-9501,,0,0,0,0.0,False,
2180-1606;2229-8649,,0,0,0,0.0,False,
0128-1283;2521-9847,,0,0,0,0.0,False,
1511-788X;2289-7860,,0,0,0,0.0,False,
2948-5045,,0,0,0,0.0,False,
2462-2508,,0,0,0,0.0,False,
2550-214X,S4210209104,163,129,5,0.2073170731707317,True,
2785-9304,,0,0,0,0.0,False,
2821-3173,,0,0,0,0.0,False,
2637-0581,S4210218731,255,56,5,0.08163265306122448,True,
2976-2170,,0,0,0,0.0,False,
2805-5381,,0,0,0,0.0,False,
1511-6670,S2764773711,692,7301,34,1.456989247311828,True,
1394-4339;2231-9085,,0,0,0,0.0,False,
2636-9826,,0,0,0,0.0,False,
2289-8379;2636-946X,,0,0,0,0.0,False,
2600-7096,,0,0,0,0.0,False,
1985-1758;2710-7353,,0,0,0,0.0,False,
2785-8901,S4387281816,0,0,9,0.926829268292683,True,
2462-2052;2600-8718,,0,0,0,0.0,False,
1823-0970;2289-8077,,0,0,0,0.0,False,
2637-1049,S4210217703,100,1971,24,6.080645161290323,True,
2289-5396;2590-4167,,0,0,0,0.0,False,
0128-0821;2289-9472,,0,0,0,0.0,False,
2590-3691;2682-9231,,0,0,0,0.0,False,
1985-5761;2232-1535,,0,0,0,0.0,False,
2289-7216;2600-8815,,0,0,0,0.0,False,
2289-7410,S4210212912,119,283,8,0.578125,True,
1985-3106,S1042097216,49,74,6,0.07954545454545454,True,
2550-1488,,0,0,0,0.0,False,
0127-7871,S4210193811,236,399,8,0.24,True,
2785-8138,S4393919578,0,0,0,0.0,True,
3009-075X,,0,0,0,0.0,False,
2637-0956,S4387279054,0,0,0,0.0,True,
2785-8774,,0,0,0,0.0,False,
2805-5187,S4404676817,0,0,3,0.0,True,
1823-3902;2550-1909,,0,0,0,0.0,False,
2600-898X,S4220651392,146,505,7,0.345679012345679,True,
2990-9007,,0,0,0,0.0,False,
0128-2530;2289-7852,,0,0,0,0.0,False,
2637-1138,S4210183693,255,241,6,0.2112676056338028,True,
2600-836X,,0,0,0,0.0,False,
2785-8731,S4386621856,0,0,10,0.9879518072289156,True,
2231-9735,,0,0,0,0.0,False,
1823-7517;2289-2672,,0,0,0,0.0,False,
2785-9088,,0,0,0,0.0,False,
2773-451X,,0,0,0,0.0,False,
0128-4878;2289-5639,,0,0,0,0.0,False,
2785-8898,S4387293016,0,0,2,0.12,True,
2600-8971,S4210213601,150,636,12,0.359375,True,
1985-7454;2590-4396,,0,0,0,0.0,False,
2180-4370,S4210200030,180,814,13,1.6521739130434783,True,
2600-8793,S4210222187,237,399,7,0.6721311475409836,True,
2710-5776,S4210239666,9,7,2,0.11475409836065574,True,
2805-5160,S4404662407,0,0,2,0.0,True,
2805-5179,S4404669046,0,0,3,0.0,True,
2735-1084,S4210217894,109,221,7,0.3111111111111111,True,
2600-7479;2600-786X,,0,0,0,0.0,False,
2735-1785,,0,0,0,0.0,False,
2716-6643;2735-1890,,0,0,0,0.0,False,
2948-4723,S4387282683,0,0,5,0.6333333333333333,True,
2805-4520;2948-4332,,0,0,0,0.0,False,
2682-8790,,0,0,0,0.0,False,
2289-2370,S4387290040,0,0,4,0.4482758620689655,True,
2716-6139,,0,0,0,0.0,False,
1823-6812;2600-8696,,0,0,0,0.0,False,
0127-9483;2229-984X,,0,0,0,0.0,False,
2600-8432,S4210215377,19,38,2,0.2222222222222222,True,
1985-3157;2289-8107,,0,0,0,0.0,False,
2289-3873,S4387290738,0,0,3,0.24242424242424243,True,
2948-3883,S4387280695,0,0,5,1.0,True,
2948-4863,S4387283077,0,0,5,0.7142857142857143,True,
3009-0091,S4389157947,0,0,2,0.07142857142857142,True,
1985-5826,,0,0,0,0.0,False,
2289-9286;2590-3594,,0,0,0,0.0,False,
2180-1738;2600-8661,,0,0,0,0.0,False,
2462-229X,S4210232435,86,326,9,0.8076923076923077,True,
2289-5779,S4210181855,178,478,9,0.7272727272727273,True,
2600-8386,,0,0,0,0.0,False,
0127-8002;1823-7126,,0,0,0,0.0,False,
0128-4428,S4210175110,133,327,8,0.625,True,
2462-1153;2550-1623,,0,0,0,0.0,False,
2289-3954,,0,0,0,0.0,False,
1511-8819;2550-1755,,0,0,0,0.0,False,
2600-8408,S4210189395,14,3,2,0.046511627906976744,True,
2232-1349;2232-1640,,0,0,0,0.0,False,
2821-370X,S4387278993,0,0,10,3.238095238095238,True,
2976-3428,S4387290453,0,0,2,0.42424242424242425,True,
2600-7126,,0,0,0,0.0,False,
2600-7851,,0,0,0,0.0,False,
0127-9688;2289-4640,,0,0,0,0.0,False,
2550-1526,S4210223622,100,253,8,0.5128205128205128,True,
2636-9419,S4387288781,0,0,5,0.5,True,
2289-3024,S2764555861,183,1772,19,0.0,True,
2948-4030,,0,0,0,0.0,False,
2948-4162,,0,0,0,0.0,False,
2976-3312,S4389158034,0,0,1,0.04,True,
2289-6856;2289-8018,,0,0,0,0.0,False,
2550-1607,S4210187352,176,242,7,0.28888888888888886,True,
1675-414X;2180-3862,,0,0,0,0.0,False,
2289-9790,S4387289579,0,0,1,0.0,True,
2289-7909,S4386621892,0,0,3,0.21739130434782608,True,
2773-5281,S4387292713,0,0,3,0.0196078431372549,True,
2637-0883,S4210235317,71,131,5,0.3125,True,
1823-1926;2600-9609,,0,0,0,0.0,False,
2462-1420,,0,0,0,0.0,False,
2756-7893;2773-5583,,0,0,0,0.0,False,
2231-7643,S4210200038,55,138,9,1.6590909090909092,True,
0128-0767,,0,0,0,0.0,False,
2948-4731,,0,0,0,0.0,False,
2600-8084,,0,0,0,0.0,False,
1985-0611;2756-8253,,0,0,0,0.0,False,
1985-4064;2180-3137,,0,0,0,0.0,False,
2773-5540,S4210194957,42,43,4,0.4117647058823529,True,
1394-4517;2600-867X,,0,0,0,0.0,False,
2735-0584,S4393919184,0,0,4,0.4772727272727273,True,
1394-6870;2735-1866,,0,0,0,0.0,False,
2637-1030,S4210181377,50,142,7,0.3448275862068966,True,
2600-8572,S4387290740,0,0,4,0.9444444444444444,True,
2550-1429,S4210190176,131,392,10,0.40425531914893614,True,
1985-7012;2289-8115,,0,0,0,0.0,False,
2637-093X,S4210177632,110,167,7,0.07692307692307693,True,
2289-6821,S4390573732,0,0,3,0.09375,True,
1985-496X;2462-2435,,0,0,0,0.0,False,
2716-7143,S4210199279,51,89,4,0.2647058823529412,True,
2289-2109,S4210213132,88,948,17,0.0,True,
2289-859X,S4386621906,0,0,4,0.0,True,
2590-4086,S4394735824,0,0,0,0.0,True,
2716-6341,,0,0,0,0.0,False,
2682-8383,S4210177380,89,70,4,0.3,True,
2811-3349,,0,0,0,0.0,False,
2672-7463,,0,0,0,0.0,False,
2289-6996,S4210232957,645,2075,17,0.3333333333333333,True,
2289-8204,S4210225576,243,567,10,0.4318181818181818,True,
2600-9226,S4210234866,215,579,9,0.7209302325581395,True,
1985-7667;2289-6325,,0,0,0,0.0,False,
1823-4356;2637-0328,,0,0,0,0.0,False,
2504-8422,S4210234737,223,290,6,0.14893617021276595,True,
2948-4251,,0,0,0,0.0,False,
2948-5312,S4387286699,0,0,2,0.39285714285714285,True,
2805-5640,,0,0,0,0.0,False,
0128-3235;2232-0423,,0,0,0,0.0,False,
1394-6234,S157989772,483,5555,35,0.5128205128205128,True,
2289-7070;2462-2451,,0,0,0,0.0,False,
2289-8689;2289-8697,,0,0,0,0.0,False,
2232-0458;2550-1771,,0,0,0,0.0,False,
2232-1926;2600-870X,,0,0,0,0.0,False,
0127-9750;2289-7844,,0,0,0,0.0,False,
2821-3149,,0,0,0,0.0,False,
2232-0393;2600-9307,,0,0,0,0.0,False,
2289-3032;2550-178X,,0,0,0,0.0,False,
2716-5507,,0,0,0,0.0,False,
2716-5515,,0,0,0,0.0,False,
2682-9142,S4210208403,95,110,5,0.20454545454545456,True,
2716-7097,S4210199246,55,54,4,0.38636363636363635,True,
2682-8987,,0,0,0,0.0,False,
2600-8726,S4387290133,0,0,3,0.07142857142857142,True,
2590-3748,S4220651881,39,198,8,0.2608695652173913,True,
2773-6040,S4210216967,38,135,7,0.6097560975609756,True,
2601-0003,S4210192922,155,264,8,0.7435897435897436,True,
2636-9931,,0,0,0,0.0,False,
2716-5353,S4210204403,58,145,5,0.02857142857142857,True,
2600-9498,,0,0,0,0.0,False,
2289-4527;2716-6430,,0,0,0,0.0,False,
2462-2389,S4210223655,252,700,13,0.4318181818181818,True,
2289-2990,S2737484825,254,3574,26,2.0,True,
0127-8274;0127-9602,,0,0,0,0.0,False,
2976-3185,,0,0,0,0.0,False,
2231-9433,S4210192851,49,125,7,0.3333333333333333,True,
0127-9246,S4210217609,100,248,8,0.1794871794871795,True,
2550-2042,S4210211356,29,24,3,0.0,True,
2785-8839,S4387284648,0,0,3,0.16279069767441862,True,
2590-3799,S4210234918,112,186,6,0.25,True,
2180-1843;2289-8131,,0,0,0,0.0,False,
2289-9669,,0,0,0,0.0,False,
2289-3008,,0,0,0,0.0,False,
2821-3467,S4387278646,0,0,5,1.5,True,
2710-5962,S4393919174,0,0,1,0.0,True,
2773-482X;2785-8863,,0,0,0,0.0,False,
2976-2952,S4387285968,0,0,4,0.5121951219512195,True,
2976-3568,S4387287539,0,0,5,1.175,True,
2462-1072;2716-666X,,0,0,0,0.0,False,
2180-0731,,0,0,0,0.0,False,
2637-0948,S4387278808,0,0,1,0.25,True,
2180-2726,S2738445516,169,430,9,0.5384615384615384,True,
0128-2972;2229-9769,,0,0,0,0.0,False,
2735-1912,S4394735831,0,0,0,0.0,True,
2232-1918;2600-9323,,0,0,0,0.0,False,
2289-5906,S4210170032,103,480,10,0.10810810810810811,True,
2601-002X,S4210237068,130,369,9,0.5263157894736842,True,
2289-8298,S4210188681,256,596,11,0.5434782608695652,True,
1675-1930;2600-755X,,0,0,0,0.0,False,
2948-5436,,0,0,0,0.0,False,
2682-8804,,0,0,0,0.0,False,
2600-7622,,0,0,0,0.0,False,
0128-2875,,0,0,0,0.0,False,
2590-3942,,0,0,0,0.0,False,
2232-0660;2600-9315,,0,0,0,0.0,False,
2773-5532,S4210193806,32,19,3,0.03571428571428571,True,
1675-7262;2600-7894,,0,0,0,0.0,False,
2180-2467;2232-1608,,0,0,0,0.0,False,
2550-147X,,0,0,0,0.0,False,
2289-8042;2462-1692,,0,0,0,0.0,False,
2232-0245;2232-0253,,0,0,0,0.0,False,
2232-0725,,0,0,0,0.0,False,
1511-1369;2289-8948,,0,0,0,0.0,False,
2821-3165,,0,0,0,0.0,False,
2716-7089,S4210228929,103,360,9,0.9230769230769231,True,
1985-5133;2180-1983,,0,0,0,0.0,False,
0127-1237;0128-6730,,0,0,0,0.0,False,
2805-5195,S4386621867,0,0,2,0.16666666666666666,True,
2229-8940;2600-7940,,0,0,0,0.0,False,
2600-8394,S4390573866,0,0,1,0.0,True,
2600-7398,,0,0,0,0.0,False,
2637-0360,,0,0,0,0.0,False,
0128-116X;2550-1992,,0,0,0,0.0,False,
2231-9514;2462-2222,,0,0,0,0.0,False,
2735-0649,,0,0,0,0.0,False,
2785-8944,S4210208232,32,3,1,0.023809523809523808,True,
2785-9118,S4386622019,0,0,5,0.32857142857142857,True,
1823-7622;2735-1904,,0,0,0,0.0,False,
2289-7208;2289-9294,,0,0,0,0.0,False,
2785-8804,,0,0,0,0.0,False,
2289-9391;2462-2443,,0,0,0,0.0,False,
2289-2311;2289-4756,,0,0,0,0.0,False,
1675-8692;2289-8085,,0,0,0,0.0,False,
2785-8979,S4386621820,0,0,3,0.13333333333333333,True,
2682-860X,S4210196314,24,29,3,0.6538461538461539,True,
1511-2284;2231-8143,,0,0,0,0.0,False,
2600-8939,S4404669896,0,0,3,0.43243243243243246,True,
2821-286X,S4386622080,0,0,4,0.3333333333333333,True,
2821-2843,S4386622083,0,0,5,0.4090909090909091,True,
2289-7224;2600-7967,,0,0,0,0.0,False,
2976-3177,,0,0,0,0.0,False,
2948-4804,,0,0,0,0.0,False,
2976-2294,,0,0,0,0.0,False,
2550-1461,,0,0,0,0.0,False,
2180-2327;2710-7175,,0,0,0,0.0,False,
2637-0719,,0,0,0,0.0,False,
1823-0180,,0,0,0,0.0,False,
2735-1009,S4210204966,32,48,4,0.8076923076923077,True,
2600-7495;2600-9633,,0,0,0,0.0,False,
2289-800X,S4210222749,15,29,3,0.0,True,
0128-0708;1394-3723,,0,0,0,0.0,False,
2785-924X,S4386622003,0,0,3,0.2413793103448276,True,
2229-8460;2600-7924,,0,0,0,0.0,False,
2289-4489,S4210227976,132,674,11,0.0,True,
2289-3016,,0,0,0,0.0,False,
0126-513X,S4210169836,70,129,4,0.45,True,
2805-4695,,0,0,0,0.0,False,
2462-1382,S2764903978,212,1160,16,0.6666666666666666,True,
2289-2583,S4210212104,59,59,4,0.0,True,
1511-4554,S4210191712,165,1120,15,0.8529411764705882,True,
0128-1577,S4210220337,142,225,7,0.2857142857142857,True,
2716-6201,S4210221897,26,21,3,0.1388888888888889,True,
2716-621X,S4210211867,36,698,9,0.7567567567567568,True,
2716-6856,,0,0,0,0.0,False,
2289-4926;2600-7886,,0,0,0,0.0,False,
2590-4175,S4210191972,107,143,6,0.5483870967741935,True,
2180-4842,,0,0,0,0.0,False,
1985-6822;2462-1242,,0,0,0,0.0,False,
2180-1665;2637-1073,,0,0,0,0.0,False,
1675-6460;2682-8049,,0,0,0,0.0,False,
0128-2670;2682-8057,,0,0,0,0.0,False,
0128-1186;2682-8030,,0,0,0,0.0,False,
1511-9084;2462-1889,,0,0,0,0.0,False,
2682-8731,,0,0,0,0.0,False,
2550-1437;2811-4280,,0,0,0,0.0,False,
2180-1681,S4210237416,2,1,1,0.125,True,
2716-6945,,0,0,0,0.0,False,
2811-325X,S4387291831,0,0,2,0.35714285714285715,True,
1675-526X;2462-1986,,0,0,0,0.0,False,
2232-0946,,0,0,0,0.0,False,
3009-0784,S4387292324,0,0,1,0.2777777777777778,True,
2976-341X,S4387290440,0,0,1,0.0,True,
2600-9331;2600-9366,,0,0,0,0.0,False,
2289-4470;2462-2400,,0,0,0,0.0,False,
2716-697X,S4210235155,10,18,3,0.17391304347826086,True,
1823-691X;2289-666X,,0,0,0,0.0,False,
2773-5664,S4210223603,19,48,4,0.25,True,
2600-7762,S4387282803,0,0,10,2.6666666666666665,True,
2672-7374,,0,0,0,0.0,False,
2811-3357,,0,0,0,0.0,False,
2785-8189,S4404677672,0,0,4,0.38461538461538464,True,
2600-7657;2636-9591,,0,0,0,0.0,False,
2948-3697,S4387280285,0,0,2,0.3333333333333333,True,
1823-4127;2600-8653,,0,0,0,0.0,False,
2821-2924,S4386622078,0,0,2,0.1388888888888889,True,
2710-5997,,0,0,0,0.0,False,
2773-4870,S4386622082,0,0,3,0.1891891891891892,True,
2289-7771,S4210230157,126,679,11,0.3939393939393939,True,
1985-7527,S4210186257,115,874,16,0.5384615384615384,True,
2180-0650;2289-8522,,0,0,0,0.0,False,
0128-0481;2232-0032,,0,0,0,0.0,False,
1675-4271,S4210186975,22,42,3,0.0,True,
2716-6074,S4210170234,35,41,5,0.4411764705882353,True,
2462-2095,,0,0,0,0.0,False,
2289-5000;2637-126X,,0,0,0,0.0,False,
1675-8110;2180-2483,,0,0,0,0.0,False,
2231-9298;2636-9249,,0,0,0,0.0,False,
2231-7015;2637-0921,,0,0,0,0.0,False,
2785-8065,,0,0,0,0.0,False,
2636-9133,,0,0,0,0.0,False,
2232-044X,S4390648449,0,0,3,0.8333333333333334,True,
2550-2018,S4210185153,83,258,8,1.0555555555555556,True,
2821-3408;2821-3416,,0,0,0,0.0,False,
1394-3065;2600-8688,,0,0,0,0.0,False,
2232-0679;2785-941X,,0,0,0,0.0,False,
2976-3126;2976-3134,,0,0,0,0.0,False,
2811-3845,,0,0,0,0.0,False,
2976-307X,,0,0,0,0.0,False,
3009-1969,,0,0,0,0.0,False,
3009-0520,,0,0,0,0.0,False,
3009-0016,S4387291275,0,0,5,2.3125,True,
2637-0743,,0,0,0,0.0,False,
2716-5523,S4210180470,12,10,2,0.0,True,
2785-9266,S4386621821,0,0,4,0.1111111111111111,True,
2805-5756,,0,0,0,0.0,False,
2785-9223,,0,0,0,0.0,False,
2773-4897;2773-4900,,0,0,0,0.0,False,
2976-4009,,0,0,0,0.0,False,
1823-089X;2289-7518,,0,0,0,0.0,False,
2180-3102,,0,0,0,0.0,False,
0128-1852,S4210224306,135,563,10,0.6086956521739131,True,
2682-8774,,0,0,0,0.0,False,
2821-2851,S4386622079,0,0,2,0.21739130434782608,True,
2600-7738,,0,0,0,0.0,False,
2948-4928,,0,0,0,0.0,False,
2637-0891,S4210236784,28,102,5,0.3125,True,
2785-9398,,0,0,0,0.0,False,
1675-3925;2600-951X,,0,0,0,0.0,False,
0128-1402,,0,0,0,0.0,False,
1823-4208;2232-1500,,0,0,0,0.0,False,
0126-8139;2600-7347,,0,0,0,0.0,False,
2773-4854,S4210232252,24,55,4,0.631578947368421,True,
0128-0473,,0,0,0,0.0,False,
1675-9869,S4389158096,0,0,4,0.0,True,
2590-423X;2811-3799,,0,0,0,0.0,False,
2600-8416,S4210239347,37,70,3,0.8333333333333334,True,
2710-706X;2811-3454,,0,0,0,0.0,False,
0127-662X,S4210179799,106,231,7,0.6071428571428571,True,
2637-1294,S4210216467,40,90,5,0.2,True,
2550-1550,,0,0,0,0.0,False,
2811-4140;2811-4574,,0,0,0,0.0,False,
2735-1149,S4387278591,0,0,1,0.0,True,
2682-7409,,0,0,0,0.0,False,
2600-7207,S4210202746,76,109,5,0.4,True,
2710-6357;2805-4431,,0,0,0,0.0,False,
0128-2581,S4387288431,0,0,2,0.6,True,
2773-6180,S4210213347,41,264,10,1.2173913043478262,True,
1675-5936;2289-4799,,0,0,0,0.0,False,
2948-4065,,0,0,0,0.0,False,
2289-5043;2600-8181,,0,0,0,0.0,False,
2821-3424;2948-3689,,0,0,0,0.0,False,
2976-2456;2976-2480,,0,0,0,0.0,False,
2735-0398,S4210230547,31,31,3,0.125,True,
2232-1802;2289-2567,,0,0,0,0.0,False,
3009-058X,,0,0,0,0.0,False,
2735-0215;2735-1165,,0,0,0,0.0,False,
0128-2883,,0,0,0,0.0,False,
2716-6902,,0,0,0,0.0,False,
2180-3250,S2764866499,118,674,11,1.2222222222222223,True,
2682-9193,,0,0,0,0.0,False,
2948-3964,,0,0,0,0.0,False,
2976-3967,,0,0,0,0.0,False,
0128-3863;2637-0085,,0,0,0,0.0,False,
3009-0687,,0,0,0,0.0,False,
3009-156X,,0,0,0,0.0,False,
2785-857X,,0,0,0,0.0,False,
2637-1146,S4210221905,29,12,2,0.13793103448275862,True,
2636-9575,S4210239400,116,348,11,0.45714285714285713,True,
2636-9109,S4210225091,68,177,6,0.07142857142857142,True,
1985-482X;2672-7390,,0,0,0,0.0,False,
2682-9177,S4386621823,0,0,2,0.55,True,
2289-5868,S4386622100,0,0,4,0.375,True,
2805-4423,,0,0,0,0.0,False,
2805-444X,,0,0,0,0.0,False,
0126-5261,,0,0,0,0.0,False,
2231-7090,S4389157572,0,0,4,1.4444444444444444,True,
3009-0261,,0,0,0,0.0,False,
2756-8288,,0,0,0,0.0,False,
2710-6039,S4210237039,46,228,10,1.0,True,
2805-4768,,0,0,0,0.0,False,
2462-2206;2462-2230,,0,0,0,0.0,False,
1985-3637,S4387289035,0,0,2,1.0,True,
2672-7188;2682-8820,,0,0,0,0.0,False,
0128-6226;2289-6651,,0,0,0,0.0,False,
2289-5884,S4386622101,0,0,8,1.119047619047619,True,
2289-5892,S4210211535,127,499,10,0.6956521739130435,True,
2289-1838,S4393918394,0,0,0,0.0,True,
2805-5152,S4386621873,0,0,3,0.17857142857142858,True,
2773-529X,S4387287080,0,0,2,0.21428571428571427,True,
0126-8538,,0,0,0,0.0,False,
2948-4316,,0,0,0,0.0,False,
2636-9745,,0,0,0,0.0,False,
3009-0539,,0,0,0,0.0,False,
0128-1763,S4210178620,289,324,7,0.24571428571428572,True,
3009-0873,,0,0,0,0.0,False,
2710-7086;2710-7094,,0,0,0,0.0,False,
2811-3837;2811-390X,,0,0,0,0.0,False,
3036-0145,,0,0,0,0.0,False,
2636-9427,S4210203722,34,33,4,0.25,True,
2637-112X,S4390648416,0,0,1,0.0,True,
2773-5915,,0,0,0,0.0,False,
2600-7800,S4210211513,76,35,3,0.029411764705882353,True,
2976-2855,,0,0,0,0.0,False,
2811-4736,,0,0,0,0.0,False,
0128-0384;2672-7293,,0,0,0,0.0,False,
2821-2800,S4404675705,0,0,8,2.85,True,
2821-3432,S4387285267,0,0,2,0.29411764705882354,True,
1823-7746;2289-5434,,0,0,0,0.0,False,
2948-4138,,0,0,0,0.0,False,
3009-0547,S4387292192,0,0,1,0.0,True,
1985-0484,S4387289400,0,0,3,1.0,True,
3009-1268,,0,0,0,0.0,False,
2600-8378,,0,0,0,0.0,False,
2636-9397;2636-9400,,0,0,0,0.0,False,
2637-0751,,0,0,0,0.0,False,
2289-1846,S4404674897,0,0,3,0.2916666666666667,True,
2229-8568,S4210184780,61,152,6,0.3333333333333333,True,
2289-697X;2462-1269,,0,0,0,0.0,False,
1394-6528;2600-8165,,0,0,0,0.0,False,
1985-7721,S4210231764,5,30,2,0.0,True,
2756-8210,S4387292875,0,0,5,3.375,True,
2773-5370,,0,0,0,0.0,False,
2550-2239;2600-8092,,0,0,0,0.0,False,
